economic_id;year;rgdpe;rgdpo;emp;hc;cn;ck;pop;ctfp;rtfpna;delta;csh_i;country_id
3654;1988;7753,995117;7140,521973;0,15598163;1,94864285;13730,44531;0,000321354;0,320773;1,379600167;1,111738682;0,053014055;0,312525213;67
3655;1989;8181,291016;7687,735352;0,162;1,964649439;14935,96582;0,000346996;0,332783;1,364918113;1,087319613;0,052820809;0,28550604;67
3656;1990;9127,78125;8854,269531;0,163299993;1,980787635;16286,05762;0,000374359;0,343808;1,471892953;1,108995199;0,053088721;0,254544437;67
3657;1991;9761,90332;9809,711914;0,169699997;1,998164177;18020,21094;0,000413015;0,353626;1,547617316;1,056450009;0,05413913;0,293840319;67
3658;1992;11656,24414;11485,15625;0,169200003;2,015693188;20723,82617;0,000462436;0,362311;1,593943119;1,100320578;0,054327872;0,348396808;67
3659;1993;12422,18457;12188,5459;0,171399996;2,033375978;23497,40234;0,000510746;0,370199;1,588976622;1,062340021;0,05318116;0,339809775;67
3660;1994;12801,15039;12738,33496;0,172999993;2,05121398;26140,6582;0,000548062;0,377798;1,566617846;1,027507663;0,052169245;0,316555381;67
3661;1995;13557,03418;13604,21582;0,180399999;2,069208384;28385,45117;0,000568256;0,385513;1,555909753;0,989877343;0,051362101;0,261873603;67
3662;1996;13562,64355;13427,16406;0,193900004;2,095574617;29768,97852;0,000568146;0,393373;1,420182467;0,92800045;0,050341792;0,21081306;67
3663;1997;13441,50684;13335,56055;0,195800006;2,122276545;31228,35352;0,000566287;0,401352;1,368355989;0,893036902;0,049455717;0,204050973;67
3664;1998;12687,82031;12823,39355;0,196500003;2,149318933;32351,90625;0,000559371;0,409616;1,28890121;0,830948889;0,048564866;0,1794976;67
3665;1999;12705,38379;12708,27148;0,195999995;2,176705837;33487,28906;0,000554614;0,418383;1,237524509;0,794088602;0,047918092;0,188522786;67
3666;2000;13199,31641;13485,53809;0,195299998;2,204441547;33700,33594;0,000522671;0,427782;1,288478732;0,833870232;0,047495179;0,126158133;67
3667;2001;13587,04199;13904,74805;0,204999998;2,231682301;33965,63672;0,000505426;0,437938;1,297563553;0,836984515;0,047172856;0,118272766;67
3668;2002;14924,77539;15420,23242;0,204899997;2,259259462;34483,44531;0,000507776;0,448821;1,401294112;0,906115532;0,047152746;0,12188594;67
3669;2003;17007,65625;18030,54688;0,205300003;2,287177563;35978,66797;0,000522704;0,460165;1,561420679;0,987697065;0,047118619;0,152626917;67
3670;2004;21538,10547;22771,23047;0,219099998;2,315440655;38626,59375;0,000549896;0,471597;1,793020964;1,166116953;0,047399774;0,1679869;67
3671;2005;23306,1543;24250,1582;0,237299994;2,34405303;43881,63672;0,000609777;0,482858;1,688318372;1,132900476;0,047198351;0,256401777;67
3672;2006;27528,26953;28233,96094;0,263999999;2,389871836;53408,79297;0,000710948;0,493799;1,711973071;1,114161134;0,045622397;0,324125499;67
3673;2007;33042,76172;33801,78516;0,292899996;2,43658638;69066,50781;0,000876812;0,504511;1,731151581;1,10091877;0,043564633;0,348431647;67
3674;2008;35976,24219;38129,48438;0,317200005;2,484214306;87574,38281;0,001071104;0,515239;1,676356077;1,029346466;0,041696738;0,28878361;67
3675;2009;39040,92969;42179,88281;0,317400008;2,532772779;106148,5;0,001284191;0,5264;1,708675742;1,013015985;0,040287055;0,1833691;67
3676;2010;50980,0625;56330,03906;0,318300009;2,574973345;124072,0625;0,001502537;0,538219;1,95354569;1,230110407;0,039181605;0,130062461;67
3677;2011;65649,28906;76852,10156;0,327699989;2,611405134;137173,6875;0,001640586;0,550832;2,424909353;1,425014138;0,038234178;0,128562614;67
3678;2012;72451,85938;81328,60938;0,343200028;2,649302959;144995,0469;0,001700922;0,564039;2,415094376;1,462451935;0,037576173;0,14363791;67
3679;2013;80766,6875;82676,28125;0,360900015;2,688740492;153528,5469;0,001757608;0,577372;2,28801322;1,521215916;0,037090361;0,146130741;67
3680;2014;80243,78125;85617,09375;0,388200015;2,729795456;166496,8281;0,001878233;0,590208;2,155732393;1,367363811;0,036894493;0,190627903;67
3681;2015;62493,57813;59676,50391;0,396699995;2,772550821;177824,8438;0,00197875;0,602085;1,395235777;0,993692577;0,036874902;0,2708565;67
3682;2016;61103,92578;55677,73828;0,389699996;2,817094326;186333,1719;0,002044983;0,612836;1,270844698;0,943814695;0,036659505;0,243618175;67
3683;2017;66175,54688;58560,04688;0,379900008;2,863519192;193451,5938;0,00208595;0,622585;1,299909234;1;0,036302175;0,222876221;67
3684;2018;70083,03906;62839,70703;0,385500014;2,911925077;201657,9688;0,002140435;0,631636;1,327713251;1,009651184;0,036183205;0,192211181;67
3685;2019;67463,125;59874,16406;0,387800008;2,962418079;206531,0625;0,002096943;0,640445;1,249215007;0,941390872;0,035697047;0,160303101;67
3686;1954;16275,21973;15214,98926;2,605826139;1,039111495;22320,41992;0,00190422;10,54941898;0,775998592;0,687611043;0,034117531;0,157169878;68
3687;1955;16179,29688;15081,93164;2,668657303;1,04084003;22466,26563;0,001832233;10,84636751;0,7383008;0,630239725;0,033749457;0,10561759;68
3688;1956;16468,56641;15450,33008;2,733785868;1,041883945;22450,67383;0,001737156;11,15504082;0,748665988;0,636859179;0,033081803;0,08919964;68
3689;1957;16239,19727;15319,41797;2,801018715;1,042928934;22092,43164;0,001639495;11,47478845;0,738416672;0,613560259;0,032272961;0,061229736;68
3690;1958;17432,54883;16323,74512;2,870242834;1,043974996;22415,21484;0,001601006;11,80527556;0,792366266;0,676302314;0,031692557;0,107087009;68
3691;1959;17909,46875;17104,69336;2,941503525;1,04502213;22175,52539;0,001499318;12,14682163;0,815125942;0,683684886;0,031224856;0,06203258;68
3692;1960;18758,16406;17483,66602;3,014419556;1,046070337;22249,46289;0,001424196;12,49797509;0,806569099;0,691477418;0,030703213;0,082381628;68
3693;1961;23458,71875;22405,18945;2,704921246;1,049965262;22338,40039;0,001364956;12,81276072;1,114807606;0,878853321;0,030347424;0,056864649;68
3694;1962;26580,59375;25635,89648;3,132971287;1,05387485;22877,58008;0,001340614;13,13494425;1,157914519;0,922251463;0,030281637;0,066251084;68
3695;1963;31045,68945;30001,10156;3,25225091;1,057798862;23700,07422;0,001337749;13,46567217;1,292716742;1,034014106;0,030681774;0,067140639;68
3696;1964;33192,80859;31925,54883;3,096884251;1,061737537;24227,84375;0,00130488;13,80481783;1,377903819;1,098734498;0,031009853;0,058168564;68
3697;1965;32693,2793;31423,67969;3,145496845;1,065690756;24859,31055;0,001282159;14,15055071;1,31137073;1,066172004;0,031124407;0,062368032;68
3698;1966;31624,38867;30331,39648;2,928432226;1,068304181;25322,38867;0,001244573;14,50112374;1,285493016;1,051249146;0,031151997;0,061230198;68
3699;1967;32596,45508;31261,80078;3,116347075;1,070923924;26469,5957;0,001255516;14,85891815;1,268723607;1,048035264;0,031388879;0,080948055;68
3700;1968;34773,10156;33351,92578;3,617232084;1,073550105;27516,01563;0,001269986;15,22809004;1,207902908;1,0170964;0,031913634;0,072348177;68
3701;1969;38718,89453;37190,13672;3,391658068;1,076182723;28617,73438;0,001265545;15,61025791;1,375658751;1,133686423;0,032358263;0,071119137;68
3702;1970;36615,30859;35353,73438;3,474940062;1,078821778;30766,36523;0,001348219;16,004731;1,254057407;1,145216227;0,033284292;0,10602051;68
3703;1971;38833,76953;37778,15625;3,655434132;1,087389827;32710,03516;0,001421646;16,350881;1,241659164;1,12970221;0,034374468;0,098735332;68
3704;1972;39847,94531;38700,11328;3,74444747;1,096025944;34136,62109;0,001460623;16,696891;1,199318051;1,13297677;0,035046302;0,074892655;68
3705;1973;41158,94141;39802,65625;3,681077003;1,104730606;35374,64453;0,001489883;17,048518;1,184683442;1,15774107;0,035707302;0,085667245;68
3706;1974;45444,95313;42919,01953;3,882658243;1,113504529;36431,65625;0,001500558;17,413144;1,272364974;1,176196098;0,036314063;0,086531729;68
3707;1975;46950,53125;45319,94531;4,088403702;1,122347951;41354,08984;0,001706232;17,796164;1,239479899;1,164157987;0,037746985;0,185514867;68
3708;1976;50483,15234;50276,29297;4,690376282;1,131671667;47344,28516;0,00195551;18,198844;1,161300182;1,120971918;0,039907183;0,200720027;68
3709;1977;51593,48828;51875,25781;4,720089912;1,14107275;54297,28906;0,002188573;18,620093;1,105037212;1,10079658;0,041289441;0,224594802;68
3710;1978;54485,11328;55107,30078;5,134897709;1,150552034;57635,01563;0,002228828;19,05977;1,083270669;1,039482594;0,041370846;0,144801021;68
3711;1979;57994,34375;58461,41406;5,271422386;1,160109997;60824,69922;0,002263945;19,516942;1,099202514;1,040744424;0,040996943;0,136168718;68
3712;1980;57964,32813;59027,12109;5,629294872;1,169747353;63973,53516;0,002232844;19,990012;1,063500524;1,020624757;0,040880166;0,151172131;68
3713;1981;57647,73828;60037,40625;5,877120972;1,183904171;68735,14063;0,002284131;20,479715;1,029654264;0,942610443;0,040568791;0,145907894;68
3714;1982;63774,39063;67307,15625;6,007527828;1,198232293;79898,46875;0,002448438;20,984009;1,119078279;0,994979382;0,040032636;0,149955839;68
3715;1983;68948,40625;72062,84375;6,195766449;1,212733865;98772,85938;0,002813464;21,495086;1,07143271;0,947591901;0,039522313;0,122822672;68
3716;1984;73520,55469;78134,15625;6,336630344;1,227410913;128438,7969;0,003373181;22,002643;0,999311984;0,951950073;0,039079823;0,136969075;68
3717;1985;80962,05469;85844,9375;6,483754158;1,242265582;161164,9219;0,004008663;22,49911;0,972771168;0,973924994;0,038801141;0,14274466;68
3718;1986;91382,79688;94796,29688;6,625751495;1,258816361;183006;0,00439328;22,980335;0,993730903;1,02230227;0,03863645;0,134251565;68
3719;1987;93774,17188;97415,9375;6,850460529;1,275587797;208971,9688;0,004792135;23,447252;0,933898509;0,955316722;0,038619526;0,131751031;68
3720;1988;105638,1328;108479,9766;6,989158154;1,292582512;242670,3281;0,005349933;23,903592;0,942604184;1,015572786;0,038637273;0,132066622;68
3721;1989;106114,9297;110779,6641;7,197861671;1,309803843;286206,75;0,006111222;24,355619;0,871003568;0,99069047;0,03876134;0,159767061;68
3722;1990;107734,5391;112781,9688;7,54895401;1,327254415;340096,4688;0,007033802;24,807462;0,791867256;0,977666974;0,039236411;0,171824053;68
3723;1991;121084,375;125825,6406;7,791648388;1,34702611;402630,1875;0,008175306;25,260404;0,803566217;0,999717355;0,039940953;0,166983828;68
3724;1992;120774,6328;126671,1797;8,012495041;1,367092371;475383,4375;0,009451643;25,711406;0,711021781;0,923091829;0,040601097;0,183048055;68
3725;1993;122337,9922;128341,0547;8,21391964;1,38745749;555565,625;0,010827797;26,155203;0,653280854;0,876474559;0,041078426;0,187392712;68
3726;1994;137368,9063;143799,5156;8,384793282;1,408125997;635148,125;0,012199166;26,584478;0,662610233;0,931423903;0,041356456;0,181658387;68
3727;1995;135672,3125;142082,6719;8,644716263;1,429102421;704292,3125;0,013217414;26,99425;0,605801344;0,833750844;0,041582182;0,207282096;68
3728;1996;159893,6719;166334,375;8,810618401;1,452084303;745991,875;0,013596949;27,383473;0,665804923;0,902966321;0,041816015;0,213384971;68
3729;1997;148752,9531;154412,5938;9,065805435;1,475435734;729682,875;0,012890208;27,754571;0,59939754;0,846070945;0,042092316;0,234498203;68
3730;1998;151450,1875;155596,8594;9,284399986;1,499162555;668197,9375;0,011501831;28,110443;0,597364187;0,869222164;0,042649478;0,250987172;68
3731;1999;144579,6875;149078,5313;9,519574165;1,523271084;596360,9375;0,010138758;28,455509;0,574061215;0,832462609;0,043451615;0,242408514;68
3732;2000;137331,625;143535,5938;9,555633545;1,547767282;532547,125;0,008839555;28,793679;0,562989712;0,814668298;0,044052746;0,249161601;68
3733;2001;140883,2813;146763,9844;9,582249641;1,569781184;483638,5;0,007882847;29,12633;0,596219957;0,855618775;0,044241853;0,258016229;68
3734;2002;140528,3438;144826;9,748327255;1,59210825;451422,0938;0,007436739;29,454768;0,593553126;0,854512215;0,04439206;0,267692983;68
3735;2003;146751,9063;150061,5313;10,21263695;1,614752769;433319,2813;0,007114017;29,782884;0,601572454;0,863228083;0,044745926;0,290320694;68
3736;2004;146725,625;149634,5313;10,40736294;1,637719512;430909,0625;0,006910739;30,115214;0,58581996;0,866146326;0,045246039;0,304571629;68
3737;2005;142302,6875;148625,5781;10,53204346;1,661012769;445106,2813;0,006978111;30,455561;0,56078732;0,85645777;0,045865346;0,293090343;68
3738;2006;155430,9688;161234,7344;10,45792866;1,681106329;486044,75;0,007398581;30,804683;0,583491385;0,892840147;0,046660785;0,30156973;68
3739;2007;163747,3906;170123,0313;10,59594059;1,701442957;564717,5;0,008240117;31,163673;0,574542403;0,875371575;0,047579248;0,331857264;68
3740;2008;179960,9063;191486,2188;10,65775681;1,718847275;695971,625;0,009812765;31,536811;0,586189926;0,887196541;0,048807345;0,385121316;68
3741;2009;201070,6719;209099,2813;10,7547636;1,734496593;882373,625;0,01217065;31,929087;0,58303535;0,93550694;0,049969438;0,368022203;68
3742;2010;211208,1875;223102,8438;10,91179466;1,750288248;1106021,125;0,014910092;32,343389;0,541637361;0,933297813;0,050495896;0,343291104;68
3743;2011;230751,2969;249932,9688;10,987607;1,769989371;1274942,875;0,016839603;32,781853;0,557723701;0,950411022;0,050875671;0,3718822;68
3744;2012;233701,9219;255685,4688;10,98967648;1,789912224;1329187,5;0,017332718;33,2419;0,552474201;0,938283682;0,051389996;0,360469848;68
3745;2013;240535,5313;257672;11,14450073;1,81005919;1306556,25;0,01664672;33,715703;0,552776515;0,945741773;0,051751725;0,352342367;68
3746;2014;238162,3125;246330,625;11,23949242;1,83043313;1253064,5;0,016060665;34,192357;0,522433519;0,951199293;0,051799774;0,344949573;68
3747;2015;254067,5;263587,0313;11,21736526;1,85103631;1310091;0,016640764;34,663603;0,536170483;0,969261527;0,051686998;0,325015932;68
3748;2016;254342,8281;264155,6563;11,12604141;1,871871352;1329553,75;0,016759558;35,126283;0,530790448;0,97399956;0,051889151;0,337669104;68
3749;2017;259740,7656;270101,9063;11,1917572;1,892940998;1337597,125;0,016466077;35,581255;0,533978403;1;0,0521947;0,335937738;68
3750;2018;270207,4375;279320,125;11,37258244;1,914247751;1387499,375;0,016821092;36,029093;0,527261019;0,999730468;0,05231398;0,34503445;68
3751;2019;281738,125;288999,75;11,52229786;1,935794353;1442937,5;0,016988255;36,471769;0,528038681;1,004937887;0,052436002;0,333596975;68
3752;1994;13492,20996;14087;1,668311715;2,657586575;86734,625;0,001342501;4,358785;0,294063389;0,546928585;0,041509915;0,119957313;69
3753;1995;14270,43945;14785,92285;1,659849167;2,678512096;84587,8125;0,001395582;4,340597;0,295689017;0,54891187;0,040312275;0,100976475;69
3754;1996;13313,44238;14493,06055;1,645676494;2,694856644;82872,65625;0,001264579;4,316223;0,285725117;0,522011578;0,039452616;0,102351025;69
3755;1997;12966,05273;13492,44043;1,631697893;2,71130085;81531,25781;0,001021922;4,286472;0,282555282;0,537002683;0,038781155;0,10497316;69
3756;1998;11021,55371;12087,59961;1,630173802;2,72784543;80579,20313;0,000848562;4,254836;0,256741613;0,501172543;0,038238961;0,127324224;69
3757;1999;9674,033203;10114,85938;1,488535643;2,744490862;79230,8125;0,001111418;4,225829;0,209881872;0,515338957;0,03770053;0,125568464;69
3758;2000;9806,539063;10911,95215;1,516201019;2,761238098;77618,875;0,001038458;4,202658;0,221247613;0,528341413;0,036931526;0,136816487;69
3759;2001;10420,37402;11497,24023;1,510941267;2,778453588;76552,54688;0,000994755;4,187093;0,230996668;0,569312751;0,036303427;0,143050432;69
3760;2002;11378,38184;12691,79688;1,529866338;2,795776129;75697,35156;0,00098225;4,17823;0,247278228;0,615080655;0,035903532;0,137726203;69
3761;2003;12389,23047;14093,53223;1,394028783;2,813206911;75092,99219;0,000972536;4,173274;0,281313032;0,698202968;0,035819151;0,143965542;69
3762;2004;13303,11621;14830,0293;1,366858482;2,830746174;74594,69531;0,000960503;4,167959;0,297811717;0,757454157;0,035942227;0,155283317;69
3763;2005;14230,55566;16526,66211;1,383175254;2,848395109;74136,78906;0,00094672;4,159293;0,324207544;0,804852784;0,036138237;0,17171365;69
3764;2006;15044,48535;17633,83984;1,32992208;2,890819073;72127,85938;0,000920491;4,146265;0,352557421;0,851099074;0,036531657;0,171371341;69
3765;2007;15643,52734;17795,64063;1,329766393;2,933874846;68763,75781;0,00089706;4,130136;0,361705512;0,856216073;0,037379682;0,195393384;69
3766;2008;16670,48828;18733,22656;1,343684554;2,977571487;65226,75391;0,000882918;4,112891;0,368106872;0,904193103;0,03849091;0,195059091;69
3767;2009;17132,63867;18471,21094;1,280765295;3,021919489;61176,85156;0,000873197;4,097518;0,373429835;0,880173206;0,03907223;0,11394234;69
3768;2010;18927,78906;20961,73438;1,245815396;3,06692791;58721,80859;0,00085686;4,086081;0,431480736;0,943458915;0,039447993;0,114030994;69
3769;2011;21471,42578;24047,89063;1,290466905;3,115653992;58174,16406;0,000844207;4,079164;0,486712545;0,956726372;0,040203277;0,106339805;69
3770;2012;23604,65039;26758,98828;1,272593021;3,166239738;63260,27734;0,000910988;4,075808;0,498325795;0,94197613;0,041181076;0,103761837;69
3771;2013;24833,77148;27490,15625;1,314320087;3,21877408;67731,38281;0,000927663;4,074591;0,503998518;0,989254713;0,041825302;0,111622944;69
3772;2014;26452,6543;29615,57227;1,3409518;3,273351669;98862,63281;0,001199819;4,073407;0,472512573;1,000118971;0,042874847;0,122151516;69
3773;2015;27417,71094;30403,75391;1,375535607;3,330072165;78846,875;0,001057003;4,0707;0,495872676;0,959527135;0,044238362;0,104266554;69
3774;2016;29460,63086;32550,70703;1,40547657;3,389041901;84612,32031;0,001118435;4,066009;0,509019613;0,972723484;0,045261852;0,100378402;69
3775;2017;33367,08984;36924,19141;1,405183196;3,450372934;91235,23438;0,001175814;4,059684;0,581483901;1;0,046495829;0,102520369;69
3776;2018;34093,96094;37489,21484;1,468980432;3,514184475;92407,09375;0,001220356;4,051944;0,531671464;0,993796706;0,047978051;0,117618129;69
3777;2019;35119,20313;38162,60547;1,42887795;3,580603123;94309,21875;0,001238582;4,043263;0,532923877;1,019668102;0,049651034;0,125106961;69
3778;1954;169839,2656;173832,0156;8,266106606;1,533213258;378845,4375;0,029100964;31,18301649;1,034280658;1,318654776;0,0331815;0,172782719;70
3779;1955;183903,6875;188207,5313;8,364489555;1,533783317;405572,9375;0,030268403;32,13024195;1,033590198;1,362454414;0,033354543;0,178346336;70
3780;1956;196115,7969;201126,5625;8,482953072;1,542373657;441595,1875;0,03180198;33,1215422;1,038243651;1,388158202;0,033563923;0,211609721;70
3781;1957;210310,3125;216286,3281;8,603094101;1,551012039;477917,4375;0,033278156;34,16523046;1,055378079;1,417146325;0,033744071;0,214023665;70
3782;1958;220577,3281;227176,6875;8,724937439;1,559698939;510258,1875;0,034255303;35,26428438;1,070131421;1,414582491;0,033786464;0,191187501;70
3783;1959;227187,2344;233258,5;8,848505974;1,568434358;542438,875;0,03490613;36,42197937;1,038870931;1,384934425;0,033702206;0,189280838;70
3784;1960;243635,1563;251321,6875;8,978282928;1,577218652;579524,25;0,035389118;37,64166529;1,071674585;1,441234589;0,033573024;0,19328697;70
3785;1961;250736,8281;258427,3125;9,225663185;1,592828035;610261,5;0,035861101;38,86884744;1,057981133;1,408781648;0,033435218;0,187032491;70
3786;1962;260842,9688;268377,8125;9,479859352;1,608591795;651077,0625;0,036003161;40,12289171;1,040985107;1,39708817;0,033297837;0,174347699;70
3787;1963;285670,5938;293081,5625;9,74105835;1,62451148;699974,6875;0,036893323;41,40379064;1,065678716;1,451603532;0,033164162;0,188544184;70
3788;1964;323654,875;332418,5625;10,00945473;1,64058888;753077,625;0,037854772;42,71155169;1,110860348;1,551465988;0,033143789;0,200971186;70
3789;1965;341372,9688;350241,25;10,30443478;1,656825185;820531,9375;0,03907777;44,04615997;1,092033386;1,534138799;0,033317331;0,214411885;70
3790;1966;362884,0938;371641;10,62254906;1,673222303;885623,625;0,040449124;45,4077048;1,072612762;1,527005196;0,033505566;0,217798784;70
3791;1967;381590,0313;391804,4375;10,95048428;1,689781785;956627,9375;0,041487053;46,83003462;1,07630229;1,517407298;0,033598151;0,212389782;70
3792;1968;413466,8125;425098,9688;11,28854275;1,70650506;1049494,875;0,043172888;48,31628711;1,085749149;1,549632668;0,033727176;0,225593507;70
3793;1969;430714,375;443102,3438;11,63703918;1,719876647;1121176,5;0,044367488;49,86974885;1,072816014;1,523812771;0,033776101;0,201809809;70
3794;1970;458554,5938;472755,625;12,02433395;1,732690454;1201740,375;0,045467164;51,493565;1,09905386;1,539255619;0,033739928;0,204231277;70
3795;1971;479863,75;493794,9063;12,67382622;1,750520825;1271257,5;0,046813525;53,076373;1,072220206;1,510504723;0,033681292;0,188477859;70
3796;1972;520361,625;535288,75;13,35840225;1,76853466;1362001,75;0,048517223;54,689943;1,069434762;1,537494779;0,03361975;0,194019526;70
3797;1973;563368,25;580075,3125;14,07995415;1,786733866;1457405,25;0,050548576;56,324303;1,063404083;1,556381106;0,033672042;0,20842281;70
3798;1974;599503,5;616902,4375;14,84047985;1,805120349;1571807,75;0,052505709;57,966804;1,114644051;1,541381478;0,033800296;0,237126887;70
3799;1975;633989,5;651419;15,7526207;1,823696017;1698328;0,056075186;59,607953;1,107445121;1,513285041;0,033955023;0,242464453;70
3800;1976;670328,1875;688515,25;16,42188263;1,842462778;1741510,75;0,057472009;61,24219;1,093287706;1,485871792;0,034019876;0,219641164;70
3801;1977;695417,875;716308,6875;17,11957359;1,861422777;1683925,375;0,05508038;62,869903;1,109185815;1,459486723;0,033891704;0,206374079;70
3802;1978;760800,9375;783275,5;17,94379807;1,880577803;1645802,875;0,052888528;64,494869;1,175968289;1,486728787;0,033771601;0,208587542;70
3803;1979;843479,3125;866863,9375;19,03610229;1,89993;1661960,375;0,053484686;66,123897;1,240098476;1,505140066;0,03389585;0,219114453;70
3804;1980;944751,0625;957265,9375;20,24237633;1,919481397;1739175,375;0,054479353;67,761372;1,298383236;1,504814148;0,034211565;0,240458697;70
3805;1981;1024092,125;1033564,813;20,92922211;1,944143653;1885225,625;0,058835279;69,407624;1,297116518;1,520449996;0,03462128;0,256486058;70
3806;1982;1020158,438;1021876,688;21,63932037;1,969123006;1983330,5;0,061736513;71,058654;1,236995339;1,432792902;0,034703869;0,197448596;70
3807;1983;967427,8125;959664,5;21,73355293;1,994423151;2007202,625;0,062363401;72,709299;1,119401932;1,344198465;0,034268133;0,150825337;70
3808;1984;983456,8125;989075;22,6520195;2,02004838;2067820,875;0,061622418;74,352631;1,080502272;1,34017396;0,033739235;0,15488714;70
3809;1985;992289,6875;993286,5625;23,7670002;2,046002865;2151063,5;0,06199972;75,983485;1,029566526;1,316627502;0,033375949;0,171165138;70
3810;1986;927210,375;931781,625;24,52562141;2,072290897;2208396,25;0,061524149;77,599098;0,917546332;1,228064299;0,033051826;0,146366417;70
3811;1987;948558,5625;944889,4375;25,38768387;2,098916531;2273483;0,059727691;79,200081;0,901098073;1,212673426;0,032686844;0,152346089;70
3812;1988;927941,3125;944602,4375;26,27959251;2,125884295;2369058;0,057533663;80,788721;0,873894215;1,186302781;0,032414913;0,169261515;70
3813;1989;962985,25;979355,375;27,2585125;2,153198719;2645842;0,057678647;82,368931;0,874255657;1,180153131;0,032389816;0,161869675;70
3814;1990;1014961,563;1039442,875;28,22274971;2,180863857;2771059,5;0,060917601;83,943132;0,872227848;1,18209517;0,032600835;0,163994536;70
3815;1991;1050286,25;1080070,625;29,14077568;2,203466892;2924482,5;0,062539257;85,512623;0,872085929;1,177220583;0,03299313;0,175103649;70
3816;1992;1086965,125;1118539,625;30,07270432;2,226304054;3093436;0,064358436;87,075138;0,844573021;1,162657976;0,033547916;0,192289442;70
3817;1993;1104997,5;1129728,75;30,83558846;2,249377966;3279226,75;0,069147773;88,62544;0,801539361;1,153471351;0,034055024;0,21989511;70
3818;1994;1163945,25;1177160,25;31,70289421;2,272691011;3504144,5;0,070435144;90,1564;0,797608733;1,159458399;0,034415603;0,234867379;70
3819;1995;1115803,625;1116871,375;32,00494766;2,296245813;3554791,75;0,068782046;91,663285;0,741159439;1,067849874;0,034277473;0,165417328;70
3820;1996;1169696,125;1144139;33,09134674;2,320044518;3642623,25;0,067218162;93,147044;0,725420415;1,099123359;0,033855315;0,183307543;70
3821;1997;1262569,625;1230294,75;33,92621231;2,344089985;3831850;0,066992216;94,611002;0,740890026;1,124293089;0,033822384;0,191662595;70
3822;1998;1337716,5;1327062,875;35,24316025;2,368384838;4065955,25;0,068328679;96,056321;0,755277038;1,146085739;0,034103256;0,192291334;70
3823;1999;1410518,625;1370623;36,63656616;2,392931223;4291318;0,069099799;97,484832;0,720313191;1,112550735;0,034466326;0,19040443;70
3824;2000;1471101,125;1468585,75;37,8793335;2,417732;4245080,5;0,065262474;98,899845;0,757027984;1,131589055;0,034875341;0,191886276;70
3825;2001;1470944,625;1469006,75;38,7621994;2,437087297;4195834,5;0,062611625;100,298153;0,753380179;1,097630739;0,035201263;0,177386761;70
3826;2002;1463117;1450549,75;39,60875702;2,456597567;4139970,5;0,061926957;101,684758;0,724529088;1,057595849;0,035330623;0,181215733;70
3827;2003;1483718,25;1466690,375;40,27932358;2,476263762;4383813;0,063616984;103,08102;0,706433296;1,057621121;0,035334978;0,186531723;70
3828;2004;1572741;1556657,875;41,62960434;2,496087551;4685785;0,066026971;104,514932;0,708996534;1,067975879;0,03532514;0,194549486;70
3829;2005;1614475,125;1657727,125;42,07913589;2,516070127;5090227;0,070125915;106,005203;0,713128865;1,068597078;0,03547072;0,194489717;70
3830;2006;1712008,75;1719215,625;43,37845993;2,536212444;5222048;0,070913635;107,560153;0,726835966;1,085665107;0,035761774;0,20240432;70
3831;2007;1767405,25;1774017;44,23125076;2,556516171;5367197;0,071590953;109,170502;0,738734901;1,080792785;0,036095824;0,201186687;70
3832;2008;1793944,875;1824207,875;44,94352722;2,571415186;5541864;0,073134676;110,815271;0,733135581;1,049616575;0,036442038;0,20718345;70
3833;2009;1765597,875;1766855;45,43535233;2,585256815;6312220,5;0,083182007;112,463887;0,688588381;0,998544455;0,03649402;0,196004361;70
3834;2010;1920210,875;1925128,875;46,12162018;2,599172831;7250142,5;0,095399775;114,092963;0,654570103;0,991899133;0,036421705;0,203297183;70
3835;2011;2080881,375;2105667;47,13888931;2,618360758;8412004;0,10828694;115,695473;0,659345686;1,003647804;0,036660269;0,211247191;70
3836;2012;2208622,5;2212091,25;48,7067337;2,637690306;8657770;0,108520083;117,274155;0,66539669;1,005540848;0,037099507;0,215591058;70
3837;2013;2192357,75;2223324;49,22731018;2,657162666;8908719;0,107656389;118,827161;0,65542388;0,993381202;0,037537456;0,211055025;70
3838;2014;2242146,5;2243083;49,41540909;2,676778793;9234382;0,108124658;120,355128;0,647414446;1,001047373;0,037910175;0,208719477;70
3839;2015;2303864,75;2256618,5;50,61133194;2,69653964;9640361;0,111318782;121,858258;0,626861572;1,002472401;0,038369484;0,210760593;70
3840;2016;2381681;2332703,5;51,59475327;2,7164464;9771858;0,111173704;123,333376;0,634612918;1,00245142;0,038913682;0,205702811;70
3841;2017;2405365,25;2363270,5;52,34075165;2,736500263;9992445;0,112306572;124,777324;0,622197866;1;0,039355773;0,202811375;70
3842;2018;2470856,75;2422897;53,72119522;2,756701946;10183529;0,112623185;126,190788;0,615363419;0,994425833;0,039694991;0,196396336;70
3843;2019;2463237,75;2390322,5;54,99359512;2,777052879;10357724;0,111055076;127,575529;0,592694104;0,971982121;0,039894681;0,185953677;70
3844;1958;697,7244263;447,9988403;0,089922138;1,640860915;1360,467041;9,82889E-05;0,331124043;0,213696554;0,583105087;0,051913861;0,691085517;71
3845;1959;717,8389893;495,2529297;0,089121126;1,663557529;1440,323608;0,000100027;0,331124043;0,234737873;0,559586763;0,052658521;0,556378305;71
